simulation_id,Uhub,Hs,Tp,CurrentSpeed
3786,48.9,13.6,17.05,1.44
3787,48.9,13.6,15.5,1.44
3788,48.9,13.6,17.05,1.44
3789,48.9,13.6,13.95,1.44
3790,48.9,13.6,17.05,1.44
3791,48.9,13.6,17.05,1.44
3792,48.9,13.6,13.95,1.44
3793,48.9,13.6,13.95,1.44
3794,48.9,13.6,13.95,1.44
3795,48.9,13.6,15.5,1.44
3796,48.9,13.6,15.5,1.44
3797,48.9,13.6,17.05,1.44
3798,48.9,13.6,15.5,1.44
3799,48.9,13.6,15.5,1.44
3800,48.9,13.6,13.95,1.44
3801,48.9,13.6,15.5,1.44
3802,48.9,13.6,13.95,1.44
3803,48.9,13.6,13.95,1.44
3804,48.9,13.6,17.05,1.44
3805,48.9,11.8,14.5,0.97
3806,48.9,13.6,15.5,1.44
3807,48.9,13.6,17.05,1.44
3808,48.9,13.6,17.05,1.44
3809,48.9,13.6,15.5,1.44
3810,48.9,13.6,17.05,1.44
3811,48.9,13.6,17.05,1.44
3812,48.9,13.6,13.95,1.44
3813,48.9,13.6,15.5,1.44
3814,48.9,13.6,17.05,1.44
3815,48.9,13.6,13.95,1.44
3816,48.9,13.6,15.5,1.44
3817,48.9,13.6,15.5,1.44
3818,48.9,13.6,17.05,1.44
3819,48.9,13.6,13.95,1.44
3820,48.9,13.6,17.05,1.44
3821,48.9,13.6,15.5,1.44
3822,48.9,13.6,17.05,1.44
3823,48.9,13.6,13.95,1.44
3824,48.9,11.8,13.05,0.97
3825,48.9,13.6,15.5,1.44
3826,48.9,13.6,13.95,1.44
3827,48.9,13.6,15.5,1.44
3828,48.9,11.8,13.05,0.97
3829,48.9,13.6,13.95,1.44
3830,48.9,13.6,15.5,1.44
3831,48.9,11.8,13.05,0.97
3832,48.9,13.6,17.05,1.44
3833,48.9,13.6,17.05,0.97
3834,48.9,13.6,13.95,1.44
3835,48.9,13.6,15.5,1.44
3836,48.9,13.6,15.5,1.44
3837,48.9,13.6,13.95,1.44
3838,48.9,13.6,13.95,1.44
3839,48.9,13.6,15.5,0.97
3840,48.9,13.6,17.05,0.97
3841,48.9,13.6,17.05,0.97
3842,48.9,13.6,13.95,1.44
3843,48.9,13.6,17.05,0.97
3844,48.9,13.6,17.05,0.97
3845,48.9,13.6,13.95,0.97
3846,48.9,13.6,17.05,0.97
3847,48.9,8.7,11.55,1.27
3848,48.9,8.7,11.55,1.27
3849,48.9,13.6,15.5,0.97
3850,48.9,13.6,17.05,0.97
3851,48.9,13.6,15.5,0.97
3852,48.9,13.6,13.95,0.97
3853,48.9,13.6,15.5,0.97
3854,48.9,13.6,13.95,0.97
3855,48.9,8.7,11.55,1.27
3856,48.9,13.6,15.5,0.97
3857,48.9,13.6,17.05,0.97
3858,48.9,13.6,15.5,0.97
3859,48.9,13.6,15.5,0.97
3860,48.9,8.7,10.5,1.27
3861,48.9,13.6,13.95,0.97
3862,48.9,13.6,15.5,0.97
3863,48.9,13.6,15.5,0.97
3864,48.9,13.6,17.05,0.97
3865,48.9,13.6,13.95,0.97
3866,48.9,13.6,17.05,0.97
3867,48.9,8.7,10.5,1.27
3868,48.9,13.6,13.95,0.97
3869,48.9,13.6,17.05,0.97
3870,48.9,13.6,15.5,0.97
3871,48.9,13.6,17.05,0.97
3872,48.9,13.6,17.05,0.97
3873,48.9,13.6,15.5,0.97
3874,48.9,13.6,17.05,0.97
3875,48.9,13.6,17.05,0.97
3876,48.9,13.6,13.95,0.97
3877,48.9,13.6,17.05,1.44
3878,48.9,13.6,17.05,1.44
3879,48.9,13.6,13.95,0.97
3880,48.9,13.6,15.5,0.97
3881,48.9,13.6,15.5,1.44
3882,48.9,13.6,15.5,0.97
3883,48.9,13.6,17.05,1.44
3884,48.9,8.7,9.45,1.27
3885,48.9,13.6,15.5,1.44
3886,48.9,13.6,13.95,0.97
3887,48.9,13.6,17.05,1.44
3888,48.9,13.6,13.95,0.97
3889,48.9,13.6,13.95,0.97
3890,48.9,13.6,17.05,1.44
3891,48.9,13.6,13.95,0.97
3892,48.9,13.6,15.5,1.44
3893,48.9,13.6,15.5,1.44
3894,48.9,13.6,17.05,1.44
3895,48.9,13.6,17.05,1.44
3896,48.9,13.6,13.95,1.44
3897,48.9,13.6,15.5,0.97
3898,48.9,13.6,17.05,1.44
3899,48.9,13.6,13.95,1.44
3900,48.9,13.6,17.05,1.44
3901,48.9,13.6,13.95,0.97
3902,48.9,13.6,17.05,1.44
3903,48.9,13.6,15.5,1.44
3904,48.9,13.6,13.95,0.97
3905,48.9,13.6,15.5,0.97
3906,48.9,13.6,15.5,1.44
3907,48.9,13.6,15.5,1.44
3908,48.9,13.6,15.5,1.44
3909,48.9,13.6,13.95,1.44
3910,48.9,13.6,13.95,1.44
3911,48.9,13.6,15.5,1.44
3912,48.9,13.6,13.95,1.44
3913,48.9,13.6,15.5,1.44
3914,48.9,13.6,17.05,1.44
3915,48.9,13.6,15.5,1.44
3916,48.9,13.6,17.05,1.44
3917,48.9,13.6,13.95,1.44
3918,48.9,8.7,11.55,1.27
3919,48.9,8.7,9.45,1.27
3920,48.9,13.6,13.95,0.97
3921,48.9,13.6,15.5,1.44
3922,48.9,13.6,15.5,1.44
3923,48.9,13.6,13.95,1.44
3924,48.9,13.6,15.5,1.44
3925,48.9,13.6,17.05,1.44
3926,48.9,13.6,13.95,1.44
3927,48.9,13.6,15.5,1.44
3928,48.9,13.6,13.95,1.44
3929,48.9,8.7,9.45,1.27
3930,48.9,13.6,17.05,1.44
3931,48.9,8.7,10.5,1.27
3932,48.9,13.6,13.95,1.44
3933,48.9,13.6,13.95,1.44
3934,48.9,13.6,15.5,1.44
3935,48.9,13.6,15.5,1.44
3936,48.9,13.6,17.05,1.44
3937,48.9,13.6,13.95,1.44
3938,48.9,13.6,17.05,1.44
3939,48.9,13.6,17.05,1.44
3940,48.9,13.6,13.95,1.44
3941,48.9,13.6,15.5,1.44
3942,48.9,13.6,13.95,1.44
3943,48.9,13.6,17.05,1.44
3944,48.9,8.7,11.55,1.27
3945,48.9,13.6,17.05,1.44
3946,48.9,13.6,13.95,1.44
3947,48.9,13.6,17.05,1.44
3948,48.9,13.6,13.95,1.44
3949,48.9,13.6,17.05,1.44
3950,48.9,13.6,13.95,1.44
3951,48.9,13.6,17.05,1.44
3952,48.9,13.6,13.95,1.44
3953,48.9,13.6,17.05,1.44
3954,48.9,13.6,17.05,1.44
3955,48.9,13.6,13.95,1.44
3956,48.9,13.6,15.5,1.44
3957,48.9,13.6,15.5,1.44
3958,48.9,13.6,13.95,1.44
3959,48.9,13.6,15.5,1.44
3960,48.9,8.7,10.5,1.27
3961,48.9,13.6,15.5,1.44
3962,48.9,13.6,17.05,1.44
3963,48.9,13.6,15.5,1.44
3964,48.9,13.6,15.5,1.44
3965,48.9,13.6,13.95,1.44
3966,48.9,13.6,13.95,1.44
3967,48.9,13.6,15.5,1.44
3968,48.9,13.6,15.5,1.44
3969,48.9,13.6,15.5,1.44
3970,48.9,13.6,13.95,1.44
3971,48.9,11.8,15.95,1.07
3972,48.9,8.7,10.5,1.27
3973,48.9,13.6,13.95,1.44
3974,48.9,13.6,15.5,1.44
3975,48.9,8.7,10.5,1.27
3976,48.9,13.6,17.05,1.44
3977,48.9,11.8,15.95,1.07
3978,48.9,13.6,13.95,1.44
3979,48.9,13.6,15.5,1.44
3980,48.9,11.8,15.95,1.07
3981,48.9,13.6,13.95,1.44
3982,48.9,13.6,17.05,1.44
3983,48.9,11.8,14.5,1.07
3984,48.9,13.6,13.95,1.44
3985,48.9,13.6,17.05,1.44
3986,48.9,13.6,15.5,1.44
3987,48.9,13.6,17.05,1.44
3988,48.9,13.6,13.95,1.44
3989,48.9,13.6,13.95,1.44
3990,48.9,11.8,14.5,1.07
3991,48.9,11.8,14.5,1.07
3992,48.9,11.8,15.95,1.07
3993,48.9,11.8,15.95,1.44
3994,48.9,8.7,11.55,1.27
3995,48.9,11.8,15.95,1.07
3996,48.9,11.8,14.5,1.07
3997,48.9,11.8,15.95,1.07
3998,48.9,11.8,15.95,1.07
3999,48.9,8.7,9.45,1.27
4000,48.9,8.7,9.45,1.27
4001,48.9,13.6,17.05,1.44
4002,48.9,11.8,13.05,1.07
4003,48.9,11.8,15.95,1.07
4004,48.9,11.8,14.5,1.07
4005,48.9,11.8,15.95,1.07
4006,48.9,11.8,13.05,1.07
4007,48.9,11.8,14.5,1.07
4008,48.9,11.8,14.5,1.07
4009,48.9,11.8,15.95,1.07
4010,48.9,11.8,15.95,1.07
4011,48.9,11.8,15.95,1.07
4012,48.9,11.8,14.5,1.07
4013,48.9,11.8,15.95,1.07
4014,48.9,11.8,15.95,1.07
4015,48.9,11.8,13.05,1.07
4016,48.9,11.8,15.95,1.07
4017,48.9,11.8,15.95,1.44
4018,48.9,11.8,14.5,1.07
4019,48.9,11.8,14.5,1.44
4020,48.9,8.7,9.45,1.27
4021,48.9,11.8,14.5,1.07
4022,48.9,11.8,15.95,1.44
4023,48.9,11.8,13.05,1.07
4024,48.9,11.8,15.95,1.44
4025,48.9,8.7,11.55,1.27
4026,48.9,11.8,13.05,1.07
4027,48.9,11.8,14.5,1.07
4028,48.9,11.8,14.5,1.07
4029,48.9,11.8,13.05,1.44
4030,48.9,11.8,14.5,1.07
4031,48.9,11.8,14.5,1.44
4032,48.9,8.7,11.55,1.27
4033,48.9,11.8,13.05,1.07
4034,48.9,11.8,13.05,1.07
4035,48.9,11.8,13.05,1.44
4036,48.9,11.8,14.5,1.44
4037,48.9,13.6,13.95,1.44
4038,48.9,11.8,13.05,1.44
4039,48.9,11.8,13.05,1.07
4040,48.9,11.8,13.05,1.44
4041,48.9,11.8,14.5,1.44
4042,48.9,11.8,15.95,1.44
4043,48.9,11.8,13.05,1.44
4044,48.9,11.8,15.95,1.44
4045,48.9,11.8,14.5,1.07
4046,48.9,11.8,13.05,1.07
4047,48.9,11.8,15.95,1.44
4048,48.9,11.8,13.05,1.07
4049,48.9,11.8,13.05,1.07
4050,48.9,11.8,13.05,1.44
4051,48.9,11.8,15.95,1.44
4052,48.9,11.8,14.5,1.44
4053,48.9,11.8,13.05,1.07
4054,48.9,11.8,14.5,1.07
4055,48.9,8.7,11.55,1.27
4056,48.9,11.8,13.05,1.07
4057,48.9,11.8,14.5,1.44
4058,48.9,11.8,14.5,1.44
4059,48.9,11.8,14.5,1.44
4060,48.9,11.8,13.05,1.07
4061,48.9,11.8,13.05,1.07
4062,48.9,11.8,15.95,1.44
4063,48.9,8.7,10.5,1.27
4064,48.9,11.8,13.05,1.44
4065,48.9,11.8,14.5,1.44
4066,48.9,11.8,13.05,1.44
4067,48.9,11.8,14.5,1.44
4068,48.9,11.8,13.05,1.44
4069,48.9,11.8,14.5,1.44
4070,48.9,11.8,15.95,1.44
4071,48.9,11.8,14.5,1.44
4072,48.9,11.8,15.95,1.44
4073,48.9,11.8,14.5,1.44
4074,48.9,11.8,15.95,1.31
4075,48.9,11.8,13.05,1.44
4076,48.9,11.8,15.95,1.44
4077,48.9,11.8,13.05,1.44
4078,48.9,11.8,14.5,1.44
4079,48.9,11.8,15.95,1.44
4080,48.9,11.8,15.95,1.44
4081,48.9,11.8,13.05,1.44
4082,48.9,8.7,10.5,1.27
4083,48.9,11.8,13.05,1.44
4084,48.9,11.8,15.95,1.31
4085,48.9,11.8,14.5,1.44
4086,48.9,11.8,15.95,1.31
4087,48.9,11.8,13.05,1.44
4088,48.9,11.8,15.95,1.31
4089,48.9,11.8,13.05,1.44
4090,48.9,11.8,14.5,1.31
4091,48.9,11.8,15.95,1.31
4092,48.9,8.7,10.5,1.27
4093,48.9,11.8,13.05,1.31
4094,48.9,11.8,15.95,1.31
4095,48.9,11.8,14.5,1.31
4096,48.9,11.8,15.95,1.31
4097,48.9,11.8,13.05,1.31
4098,48.9,11.8,13.05,1.31
4099,48.9,11.8,14.5,1.31
4100,48.9,11.8,15.95,1.31
4101,48.9,11.8,15.95,1.31
4102,48.9,11.8,15.95,1.31
4103,48.9,11.8,14.5,1.31
4104,48.9,11.8,14.5,1.31
4105,48.9,11.8,15.95,1.31
4106,48.9,11.8,14.5,1.31
4107,48.9,11.8,14.5,1.31
4108,48.9,11.8,14.5,1.31
4109,48.9,11.8,13.05,1.31
4110,48.9,11.8,14.5,1.31
4111,48.9,11.8,14.5,1.31
4112,48.9,11.8,13.05,1.31
4113,48.9,11.8,13.05,1.31
4114,48.9,11.8,15.95,1.31
4115,48.9,11.8,15.95,1.31
4116,48.9,13.6,17.05,1.44
4117,48.9,11.8,14.5,1.31
4118,48.9,11.8,13.05,1.31
4119,48.9,11.8,15.95,1.31
4120,48.9,11.8,14.5,1.31
4121,48.9,8.7,9.45,1.27
4122,48.9,11.8,13.05,1.31
4123,48.9,11.8,13.05,1.31
4124,48.9,11.8,14.5,1.31
4125,48.9,11.8,13.05,1.31
4126,48.9,11.8,15.95,1.31
4127,48.9,13.6,17.05,1.44
4128,48.9,13.6,17.05,1.44
4129,48.9,11.8,14.5,1.31
4130,48.9,13.6,17.05,1.44
4131,48.9,11.8,13.05,1.31
4132,48.9,8.7,9.45,1.27
4133,48.9,11.8,13.05,1.31
4134,48.9,11.8,13.05,1.31
4135,48.9,13.6,13.95,1.44
4136,48.9,8.7,11.55,1.27
4137,48.9,13.6,17.05,1.44
4138,48.9,13.6,15.5,1.44
4139,48.9,13.6,13.95,1.44
4140,48.9,13.6,13.95,1.44
4141,48.9,11.8,13.05,1.31
4142,48.9,13.6,15.5,1.44
4143,48.9,11.8,13.05,1.31
4144,48.9,8.7,9.45,1.27
4145,48.9,13.6,15.5,1.44
4146,48.9,13.6,15.5,1.44
4147,48.9,13.6,15.5,1.44
4148,48.9,8.7,11.55,1.27
4149,48.9,13.6,13.95,1.44
4150,48.9,13.6,17.05,1.44
4151,48.9,8.7,11.55,1.27
4152,48.9,13.6,17.05,1.44
4153,48.9,13.6,15.5,1.44
4154,48.9,13.6,17.05,1.44
4155,48.9,13.6,15.5,1.44
4156,48.9,13.6,17.05,1.44
4157,48.9,13.6,15.5,1.44
4158,48.9,13.6,17.05,1.44
4159,48.9,13.6,15.5,1.44
4160,48.9,13.6,17.05,1.44
4161,48.9,13.6,13.95,1.44
4162,48.9,13.6,17.05,1.44
4163,48.9,13.6,13.95,1.44
4164,48.9,13.6,17.05,1.44
4165,48.9,13.6,13.95,1.44
4166,48.9,13.6,17.05,1.44
4167,48.9,13.6,15.5,1.44
4168,48.9,13.6,15.5,1.44
4169,48.9,13.6,15.5,1.44
4170,48.9,13.6,13.95,1.44
4171,48.9,13.6,13.95,1.44
4172,48.9,8.7,10.5,1.27
4173,48.9,13.6,15.5,1.44
4174,48.9,13.6,13.95,1.44
4175,48.9,8.7,10.5,1.27
4176,48.9,13.6,15.5,1.44
4177,48.9,13.6,13.95,1.44
4178,48.9,13.6,17.05,1.44
4179,48.9,13.6,17.05,1.49
4180,48.9,13.6,13.95,1.44
4181,48.9,13.6,13.95,1.44
4182,48.9,13.6,15.5,1.44
4183,48.9,13.6,13.95,1.44
4184,48.9,13.6,15.5,1.49
4185,48.9,13.6,13.95,1.44
4186,48.9,13.6,15.5,1.49
4187,48.9,13.6,17.05,1.49
4188,48.9,13.6,15.5,1.49
4189,48.9,8.7,10.5,1.27
4190,48.9,13.6,13.95,1.49
4191,48.9,13.6,17.05,1.49
4192,48.9,13.6,15.5,1.49
4193,48.9,13.6,17.05,1.49
4194,48.9,13.6,17.05,1.49
4195,48.9,13.6,17.05,1.49
4196,48.9,13.6,17.05,1.49
4197,48.9,13.6,17.05,1.49
4198,48.9,13.6,13.95,1.49
4199,48.9,13.6,15.5,1.49
4200,48.9,13.6,17.05,1.49
4201,48.9,13.6,15.5,1.49
4202,48.9,13.6,13.95,1.49
4203,48.9,13.6,13.95,1.49
4204,48.9,13.6,15.5,1.49
4205,48.9,13.6,17.05,1.49
4206,48.9,13.6,13.95,1.49
4207,48.9,13.6,13.95,1.49
4208,48.9,13.6,15.5,1.49
4209,48.9,8.7,9.45,1.27
4210,48.9,13.6,15.5,1.49
4211,48.9,13.6,17.05,1.44
4212,48.9,13.6,15.5,1.49
4213,48.9,8.7,9.45,1.27
4214,48.9,13.6,17.05,1.49
4215,48.9,13.6,17.05,1.49
4216,48.9,13.6,13.95,1.49
4217,48.9,13.6,17.05,1.49
4218,48.9,13.6,15.5,1.49
4219,48.9,13.6,13.95,1.49
4220,48.9,13.6,17.05,1.49
4221,48.9,8.7,11.55,1.27
4222,48.9,13.6,15.5,1.49
4223,48.9,13.6,13.95,1.49
4224,48.9,13.6,17.05,1.49
4225,48.9,13.6,17.05,1.44
4226,48.9,8.7,9.45,1.27
4227,48.9,13.6,13.95,1.49
4228,48.9,13.6,15.5,1.49
4229,48.9,13.6,13.95,1.49
4230,48.9,13.6,17.05,1.44
4231,48.9,8.7,11.55,1.27
4232,48.9,13.6,15.5,1.49
4233,48.9,13.6,13.95,1.44
4234,48.9,13.6,15.5,1.44
4235,48.9,13.6,13.95,1.44
4236,48.9,13.6,17.05,1.44
4237,48.9,13.6,17.05,1.44
4238,48.9,13.6,13.95,1.49
4239,48.9,13.6,15.5,1.44
4240,48.9,13.6,15.5,1.49
4241,48.9,13.6,13.95,1.49
4242,48.9,13.6,15.5,1.44
4243,48.9,13.6,17.05,1.44
4244,48.9,13.6,15.5,1.44
4245,48.9,13.6,13.95,1.49
4246,48.9,13.6,17.05,1.44
4247,48.9,13.6,13.95,1.49
4248,48.9,13.6,15.5,1.44
4249,48.9,13.6,15.5,1.44
4250,48.9,8.7,11.55,1.27
4251,48.9,13.6,13.95,1.44
4252,48.9,13.6,13.95,1.44
4253,48.9,13.6,15.5,1.44
4254,48.9,13.6,17.05,1.44
4255,48.9,13.6,13.95,1.44
4256,48.9,13.6,17.05,1.44
4257,48.9,13.6,15.5,1.44
4258,48.9,13.6,17.05,1.44
4259,48.9,13.6,15.5,1.44
4260,48.9,8.7,10.5,1.27
4261,48.9,13.6,15.5,1.44
4262,48.9,13.6,17.05,1.31
4263,48.9,13.6,17.05,1.44
4264,48.9,13.6,15.5,1.44
4265,48.9,13.6,17.05,1.44
4266,48.9,13.6,17.05,1.44
4267,48.9,13.6,13.95,1.44
4268,48.9,13.6,17.05,1.44
4269,48.9,13.6,13.95,1.44
4270,48.9,13.6,13.95,1.44
4271,48.9,8.7,10.5,1.27
4272,48.9,13.6,17.05,1.31
4273,48.9,13.6,17.05,1.44
4274,48.9,13.6,17.05,1.31
4275,48.9,13.6,15.5,1.44
4276,48.9,13.6,13.95,1.44
4277,48.9,13.6,15.5,1.44
4278,48.9,13.6,13.95,1.44
4279,48.9,13.6,15.5,1.44
4280,48.9,13.6,13.95,1.44
4281,48.9,13.6,13.95,1.44
4282,48.9,13.6,15.5,1.44
4283,48.9,13.6,13.95,1.31
4284,48.9,13.6,13.95,1.44
4285,48.9,13.6,13.95,1.44
4286,48.9,13.6,17.05,1.31
4287,48.9,13.6,13.95,1.31
4288,48.9,8.7,10.5,1.27
4289,48.9,13.6,13.95,1.44
4290,48.9,13.6,15.5,1.31
4291,48.9,13.6,15.5,1.31
4292,48.9,13.6,17.05,1.31
4293,48.9,13.6,15.5,1.31
4294,48.9,13.6,17.05,1.31
4295,48.9,8.7,9.45,1.27
4296,48.9,13.6,15.5,1.31
4297,48.9,13.6,13.95,1.31
4298,48.9,13.6,15.5,1.31
4299,48.9,13.6,17.05,1.31
4300,48.9,13.6,17.05,1.31
4301,48.9,13.6,17.05,1.31
4302,48.9,13.6,15.5,1.31
4303,48.9,8.7,9.45,1.27
4304,48.9,13.6,13.95,1.31
4305,48.9,13.6,15.5,1.31
4306,48.9,13.6,17.05,1.31
4307,48.9,8.7,11.55,0.97
4308,48.9,13.6,13.95,1.31
4309,48.9,13.6,17.05,1.31
4310,48.9,13.6,15.5,1.31
4311,48.9,13.6,17.05,1.31
4312,48.9,13.6,15.5,1.31
4313,48.9,13.6,13.95,1.31
4314,48.9,13.6,13.95,1.31
4315,48.9,13.6,17.05,1.44
4316,48.9,13.6,15.5,1.31
4317,48.9,8.7,11.55,0.97
4318,48.9,13.6,15.5,1.31
4319,48.9,13.6,17.05,1.31
4320,48.9,13.6,17.05,1.44
4321,48.9,13.6,17.05,1.31
4322,48.9,13.6,13.95,1.31
4323,48.9,13.6,13.95,1.31
4324,48.9,13.6,13.95,1.31
4325,48.9,13.6,13.95,1.31
4326,48.9,13.6,15.5,1.44
4327,48.9,13.6,15.5,1.31
4328,48.9,13.6,15.5,1.31
4329,48.9,13.6,15.5,1.31
4330,48.9,13.6,13.95,1.31
4331,48.9,13.6,17.05,1.31
4332,48.9,13.6,15.5,1.44
4333,48.9,13.6,13.95,1.31
4334,48.9,8.7,9.45,1.27
4335,48.9,13.6,13.95,1.44
4336,48.9,13.6,13.95,1.31
4337,48.9,13.6,17.05,1.44
4338,48.9,13.6,15.5,1.44
4339,48.9,13.6,15.5,1.31
4340,48.9,13.6,17.05,1.44
4341,48.9,13.6,17.05,1.44
4342,48.9,13.6,13.95,1.31
4343,48.9,13.6,17.05,1.44
4344,48.9,13.6,17.05,1.44
4345,48.9,8.7,11.55,0.97
4346,48.9,13.6,13.95,1.44
4347,48.9,13.6,13.95,1.44
4348,48.9,13.6,15.5,1.44
4349,48.9,13.6,13.95,1.44
4350,48.9,13.6,15.5,1.44
4351,48.9,13.6,13.95,1.44
4352,48.9,13.6,15.5,1.44
4353,48.9,8.7,10.5,0.97
4354,48.9,13.6,13.95,1.44
4355,48.9,13.6,17.05,1.44
4356,48.9,8.7,10.5,0.97
4357,48.9,13.6,13.95,1.44
4358,48.9,13.6,17.05,1.44
4359,48.9,13.6,15.5,1.44
4360,48.9,13.6,15.5,1.44
4361,48.9,13.6,17.05,1.44
4362,48.9,13.6,17.05,1.44
4363,48.9,13.6,17.05,1.44
4364,48.9,13.6,15.5,1.44
4365,48.9,13.6,13.95,1.44
4366,48.9,8.7,10.5,0.97
4367,48.9,13.6,17.05,1.44
4368,48.9,13.6,13.95,1.44
4369,48.9,13.6,15.5,1.44
4370,48.9,13.6,13.95,1.44
4371,48.9,13.6,17.05,1.44
4372,48.9,13.6,17.05,1.44
4373,48.9,13.6,17.05,1.44
4374,48.9,13.6,13.95,1.44
4375,48.9,13.6,13.95,1.44
4376,48.9,13.6,15.5,1.44
4377,48.9,13.6,17.05,1.44
4378,48.9,13.6,15.5,1.44
4379,48.9,13.6,17.05,1.44
4380,48.9,13.6,13.95,1.44
4381,48.9,8.7,9.45,0.97
4382,48.9,13.6,15.5,1.44
4383,48.9,13.6,15.5,1.44
4384,48.9,13.6,15.5,1.44
4385,48.9,13.6,13.95,1.44
4386,48.9,13.6,13.95,1.44
4387,48.9,13.6,15.5,1.44
4388,48.9,13.6,15.5,1.44
4389,48.9,13.6,17.05,1.44
4390,48.9,13.6,13.95,1.44
4391,48.9,13.6,17.05,1.44
4392,48.9,13.6,13.95,1.44
4393,48.9,13.6,15.5,1.44
4394,48.9,13.6,15.5,1.44
4395,48.9,13.6,17.05,1.44
4396,48.9,13.6,15.5,1.44
4397,48.9,13.6,13.95,1.44
4398,48.9,13.6,17.05,1.44
4399,48.9,13.6,15.5,1.44
4400,48.9,13.6,17.05,1.44
4401,48.9,13.6,13.95,1.44
4402,48.9,13.6,17.05,1.44
4403,48.9,8.7,9.45,0.97
4404,48.9,13.6,13.95,1.44
4405,48.9,13.6,15.5,1.44
4406,48.9,13.6,15.5,1.44
4407,48.9,13.6,15.5,1.44
4408,48.9,13.6,13.95,1.44
4409,48.9,13.6,17.05,1.44
4410,48.9,13.6,17.05,1.44
4411,48.9,8.7,9.45,0.97
4412,48.9,13.6,13.95,1.44
4413,48.9,13.6,15.5,1.44
4414,48.9,13.6,13.95,1.44
4415,48.9,13.6,17.05,1.44
4416,48.9,13.6,17.05,1.44
4417,48.9,13.6,15.5,1.44
4418,48.9,13.6,15.5,1.44
4419,48.9,13.6,17.05,0.97
4420,48.9,8.7,11.55,0.97
4421,48.9,13.6,15.5,1.44
4422,48.9,13.6,13.95,1.44
4423,48.9,13.6,17.05,1.44
4424,48.9,13.6,13.95,1.44
4425,48.9,13.6,15.5,1.44
4426,48.9,13.6,13.95,1.44
4427,48.9,13.6,17.05,1.44
4428,48.9,13.6,13.95,1.44
4429,48.9,13.6,17.05,0.97
4430,48.9,8.7,11.55,0.97
4431,48.9,13.6,15.5,1.44
4432,48.9,8.7,11.55,0.97
4433,48.9,13.6,13.95,1.44
4434,48.9,8.7,10.5,0.97
4435,48.9,13.6,13.95,1.44
4436,48.9,13.6,15.5,0.97
4437,48.9,13.6,13.95,1.44
4438,48.9,8.7,10.5,0.97
4439,48.9,13.6,17.05,0.97
4440,48.9,13.6,17.05,0.97
4441,48.9,13.6,15.5,0.97
4442,48.9,13.6,17.05,0.97
4443,48.9,13.6,17.05,0.97
4444,48.9,13.6,17.05,0.97
4445,48.9,13.6,17.05,0.97
4446,48.9,13.6,17.05,0.97
4447,48.9,13.6,13.95,0.97
4448,48.9,13.6,15.5,0.97
4449,48.9,13.6,13.95,0.97
4450,48.9,13.6,13.95,0.97
4451,48.9,13.6,17.05,0.97
4452,48.9,13.6,15.5,0.97
4453,48.9,13.6,15.5,0.97
4454,48.9,13.6,17.05,0.97
4455,48.9,13.6,17.05,0.97
4456,48.9,8.7,10.5,0.97
4457,48.9,13.6,15.5,0.97
4458,48.9,13.6,17.05,0.97
4459,48.9,13.6,17.05,0.97
4460,48.9,8.7,9.45,0.97
4461,48.9,13.6,15.5,0.97
4462,48.9,13.6,17.05,0.97
4463,48.9,13.6,13.95,0.97
4464,48.9,13.6,15.5,1.44
4465,48.9,13.6,15.5,0.97
4466,48.9,13.6,17.05,1.44
4467,48.9,13.6,17.05,1.44
4468,48.9,13.6,15.5,0.97
4469,48.9,13.6,15.5,0.97
4470,48.9,13.6,15.5,0.97
4471,48.9,13.6,15.5,0.97
4472,48.9,13.6,13.95,0.97
4473,48.9,13.6,13.95,0.97
4474,48.9,13.6,17.05,1.44
4475,48.9,13.6,17.05,1.44
4476,48.9,13.6,13.95,0.97
4477,48.9,13.6,13.95,0.97
4478,48.9,13.6,15.5,1.44
4479,48.9,13.6,15.5,0.97
4480,48.9,13.6,13.95,0.97
4481,48.9,13.6,15.5,1.44
4482,48.9,13.6,15.5,0.97
4483,48.9,13.6,17.05,1.44
4484,48.9,13.6,15.5,1.44
4485,48.9,13.6,13.95,0.97
4486,48.9,13.6,13.95,1.44
4487,48.9,13.6,17.05,1.44
4488,48.9,13.6,17.05,1.44
4489,48.9,13.6,13.95,0.97
4490,48.9,13.6,15.5,1.44
4491,48.9,13.6,17.05,1.44
4492,48.9,8.7,9.45,0.97
4493,48.9,13.6,15.5,1.44
4494,48.9,13.6,17.05,1.44
4495,48.9,13.6,13.95,1.44
4496,48.9,13.6,13.95,0.97
4497,48.9,13.6,13.95,1.44
4498,48.9,13.6,13.95,0.97
4499,48.9,8.7,9.45,0.97
4500,48.9,13.6,13.95,1.44
4501,48.9,13.6,13.95,0.97
4502,48.9,13.6,13.95,0.97
4503,48.9,13.6,17.05,1.44
4504,48.9,13.6,17.05,1.44
4505,48.9,13.6,13.95,1.44
4506,48.9,13.6,13.95,1.44
4507,48.9,13.6,17.05,1.44
4508,48.9,13.6,15.5,1.44
4509,48.9,13.6,17.05,1.44
4510,48.9,13.6,15.5,1.44
4511,48.9,13.6,15.5,1.44
4512,48.9,13.6,15.5,0.97
4513,48.9,13.6,15.5,1.44
4514,48.9,13.6,15.5,1.44
4515,48.9,13.6,15.5,1.44
4516,48.9,13.6,15.5,1.44
4517,48.9,13.6,15.5,1.44
4518,48.9,13.6,13.95,1.44
4519,48.9,13.6,13.95,1.44
4520,48.9,8.7,11.55,0.97
